spar100-025-1
gap_closed_overall
comb,opt_nn,feas,rand 0,rand 1,rand 2,rand 3,rand 4,rand 5,rand 6,rand 7,rand 8,rand 9,opt_exact
0.7454474133934091,0.6983374536898889,0.7421197259230085,0.6165705954821474,0.610495076907431,0.6169358422586595,0.6215038981990807,0.6071995267009721,0.6245009036996068,0.621816796777619,0.6226261325940843,0.6272719504145422,0.6073500203710188,0.700435009178728
0.7465818911238457,0.6983374536898926,0.7442811264054496,0.6264224132434792,0.6184613152954904,0.6222574211620487,0.6303468378472243,0.6179885268841387,0.6319107915701854,0.6303430718112722,0.6322338851531475,0.6369877207907904,0.6155844672529783,0.7004355362745802
gap_closed_per_nb_cuts_used
comb,opt_nn,feas,rand 0,rand 1,rand 2,rand 3,rand 4,rand 5,rand 6,rand 7,rand 8,rand 9,opt_exact
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001013783295079711,0.001013783295079711,0.0006084582962859959,0.0009931135469704682,0.0010929770175143716,0.0010074881117840143,0.000978553799421177,0.0010262807279268875,0.001049102016763463,0.0010393359733340117,0.0010878311805377467,0.0010284485326720878,0.00108733413819117,0.0010671043123192997
0.0014588366901549567,0.0014588366901549567,0.0004744299546038382,0.001095715275921479,0.0010523973692090607,0.0009288316434500446,0.0009812564034370522,0.0009334542576757692,0.0009909428129086823,0.0010184860524221951,0.0009560104008104402,0.0009230967755830416,0.0010046258413393323,0.0014543844210682894
0.0013668376930290778,0.0013668376930290778,0.0006388982470983206,0.0009866958365716341,0.0009731903060623356,0.0008394901372271196,0.0009205958606092321,0.0008619780025577933,0.0009218542062555202,0.0009278513044738118,0.0009378342475784342,0.0008739608828166858,0.0009294437029786428,0.0013310118653668567
0.0012165160051141996,0.0012165160051141996,0.0007090187869145058,0.0008838897490838289,0.0009144468546756966,0.0008050608315642737,0.0008606283427284415,0.00081627675906235,0.0008657790076661655,0.0008416588755911831,0.0008518225591977398,0.0007998547311290974,0.0008698975858168367,0.001199256916811055
0.0010762873950012008,0.0010762873950012008,0.0007090080274731952,0.0008275240504547784,0.000839395639078389,0.0007603641675123482,0.00080243705254098,0.0007804752492495441,0.0008248710004581847,0.0007730117189397221,0.0007872153856052973,0.0007584142724701669,0.0008065645477214346,0.0010652673390413008
0.0009430862026357805,0.0009482038845982105,0.0007326005796664532,0.0007841887222358753,0.000766120469861656,0.0007373855442248575,0.000740366988949249,0.0007247188991709295,0.0007693500594710814,0.0007108080407344184,0.0007146536185642318,0.0006810926317469835,0.000738036960566245,0.0009369577024460713
0.000833714441900467,0.000841789461640873,0.0006749988393626766,0.0007387522823505511,0.0007232907755113088,0.0006970930040252488,0.000711847493095374,0.0006858373050391828,0.0007070110530918191,0.0006507498334692614,0.0006850103769678502,0.0006422362419408827,0.000703824813705355,0.0008281411100005061
0.0007421737415529852,0.0007604169512952765,0.000674918017079027,0.0006767476472871768,0.000663349313977316,0.0006586886468753801,0.0006645849625595063,0.0006361827675453516,0.0006561671038116213,0.0006075810442751746,0.0006367268405751024,0.0006187784048379452,0.0006518310120730023,0.0007415291936946331
0.0006698289625689275,0.0007015163781902891,0.000633761686366654,0.000631959774249695,0.0006185574288331931,0.0006080732197416633,0.0006286803644484246,0.0005972483964416342,0.0006106312736037374,0.0005685281244142052,0.0005955505864676153,0.0005885199699218435,0.0006207815852315285,0.0006674851014480478
0.0006117337741744995,0.0006674970884556586,0.0005897228377337049,0.0005910394480301574,0.0005841760444302406,0.0005714070156286602,0.0005860928369926853,0.0005561474224980573,0.0005670440755056645,0.0005409095886944409,0.0005690420521981701,0.0005638848899533061,0.0005756816115712679,0.0006175895508900384
0.0005638067069428465,0.0006490411364800808,0.0005475567455857742,0.0005575610538859352,0.0005528577811605548,0.0005481494715658769,0.0005491181562322163,0.0005188512752840749,0.0005347709024073318,0.0005175690586886302,0.0005360148295008722,0.0005345567248455782,0.0005461840568946311,0.0005910804508196405
0.0005225843210093193,0.000631100984840122,0.000510580943171534,0.0005308121500298734,0.0005216256514819871,0.0005209885685732172,0.0005265916218878188,0.0004980947155439068,0.0005132494773655594,0.0004982724742513487,0.0005144167390658907,0.000511136248360292,0.0005134696538067934,0.0005737806272836218
0.0004864058683545584,0.0006191478695773513,0.00047880031231347926,0.0005045949698557772,0.0004974529894989048,0.0004980639560810173,0.0004994209987510132,0.0004803704107403639,0.000495254890779781,0.0004770667513847356,0.0004934432499030272,0.00048754457830226916,0.0004904092798120126,0.0005654391699369363
0.0004549265300675055,0.0006114899635398367,0.00044887180537487675,0.0004804116455248275,0.00048199629482200405,0.00047802235808071627,0.00048027478309878985,0.00045974650550190344,0.0004779316122847968,0.0004581990702600738,0.00047837476511430134,0.0004703309900355269,0.00047481871932829003,0.000559674823516417
0.00042708939876382276,0.0006040974209051196,0.0004221217926360232,0.00046120565507768986,0.00046442355625783894,0.0004562678322642963,0.0004611069463967524,0.0004416329973519243,0.00046547776642992777,0.00043882720556695715,0.0004646398543835474,0.00045119075277594013,0.00045898394361767086,0.0005566905321089267
0.00040206428709600885,0.0005989169664204988,0.00039878862902886043,0.00044961609776102607,0.0004472709010746004,0.00044169624020394803,0.00044350106617410104,0.0004278637730424707,0.00044745706859768624,0.0004287619602353309,0.0004477001380585423,0.0004353980858080584,0.00044323316577781646,0.000552774359460236
0.0003796444060021625,0.0005933197802637057,0.00037707575674915313,0.00043401559120201405,0.0004337821046539753,0.00043213321856453243,0.0004297557388198627,0.00041130704233300843,0.00043438143063805236,0.0004119016727000562,0.0004318566093365,0.00042301667788658954,0.0004279998629710289,0.0005502227271496174
0.00035937142779624936,0.0005878261394696051,0.0003572302050286396,0.0004167544828993487,0.00041960438281981607,0.00041752939654725974,0.0004160353690192954,0.00039882716159389786,0.00042225080598748367,0.0004011517655535888,0.00042144323940853653,0.000411349790362932,0.00041358746160563505,0.0005493605234678599
0.0003411658642532765,0.000582433239107497,0.0003396428951592716,0.0004059055928124736,0.0004075401047446135,0.000405079344884215,0.0004059463737420514,0.00038848338240625213,0.0004087047799081196,0.0003886354979860119,0.0004088155827932267,0.0004003011808644175,0.0004019523629192712,0.0005489302579770596
0.000324600822227759,0.0005771383914792501,0.00032360048974149985,0.0003962191102109293,0.000395435623590467,0.0003916031599509432,0.0003944598484650966,0.00038030063192870075,0.0003961823144640661,0.00038018279361355385,0.00039663355404839865,0.00039175136579999405,0.0003908472807955418,0.0005485008114914488
percent_valid_cuts_found
comb,opt_nn,feas,rand 0,rand 1,rand 2,rand 3,rand 4,rand 5,rand 6,rand 7,rand 8,rand 9,opt_exact
1.0,1.0,1.0,0.6956521739130435,0.6521739130434783,0.7478260869565218,0.7652173913043478,0.7565217391304347,0.7043478260869566,0.782608695652174,0.6956521739130435,0.7304347826086957,0.7043478260869566,1.0
1.0,1.0,1.0,0.6,0.5826086956521739,0.6782608695652174,0.6260869565217392,0.6869565217391305,0.6173913043478261,0.6173913043478261,0.5739130434782609,0.5739130434782609,0.6869565217391305,1.0
1.0,1.0,1.0,0.6086956521739131,0.6347826086956522,0.591304347826087,0.6695652173913044,0.6608695652173913,0.6434782608695652,0.6260869565217392,0.6086956521739131,0.7217391304347827,0.5739130434782609,1.0
1.0,1.0,1.0,0.6608695652173913,0.6869565217391305,0.6521739130434783,0.6782608695652174,0.6782608695652174,0.6521739130434783,0.6956521739130435,0.6434782608695652,0.8173913043478261,0.6782608695652174,1.0
1.0,1.0,1.0,0.7565217391304347,0.6,0.7652173913043478,0.7304347826086957,0.7130434782608696,0.6521739130434783,0.7391304347826086,0.7217391304347827,0.7739130434782608,0.6695652173913044,1.0
1.0,0.9565217391304348,1.0,0.6434782608695652,0.6782608695652174,0.7652173913043478,0.7217391304347827,0.808695652173913,0.8173913043478261,0.8956521739130435,0.782608695652174,0.8608695652173913,0.7565217391304347,1.0
1.0,0.9565217391304348,1.0,0.8434782608695652,0.808695652173913,0.7391304347826086,0.782608695652174,0.8347826086956521,0.8,0.9652173913043478,0.7304347826086957,0.9217391304347826,0.7043478260869566,1.0
1.0,0.8608695652173913,1.0,0.7913043478260869,0.8173913043478261,0.808695652173913,0.7565217391304347,0.8347826086956521,0.7913043478260869,0.8260869565217391,0.782608695652174,0.8,0.8173913043478261,1.0
1.0,0.7565217391304347,1.0,0.8173913043478261,0.808695652173913,0.8,0.8,0.8173913043478261,0.7913043478260869,0.8521739130434782,0.8173913043478261,0.7913043478260869,0.8434782608695652,1.0
1.0,0.4956521739130435,1.0,0.8,0.8260869565217391,0.7478260869565218,0.8434782608695652,0.808695652173913,0.8782608695652174,0.7391304347826086,0.8,0.7391304347826086,0.808695652173913,0.7913043478260869
1.0,0.2956521739130435,1.0,0.8,0.8434782608695652,0.8,0.782608695652174,0.8260869565217391,0.8260869565217391,0.8173913043478261,0.8260869565217391,0.7652173913043478,0.808695652173913,0.46956521739130436
1.0,0.28695652173913044,1.0,0.7478260869565218,0.782608695652174,0.782608695652174,0.7217391304347827,0.7478260869565218,0.7304347826086957,0.7217391304347827,0.808695652173913,0.6782608695652174,0.7913043478260869,0.3391304347826087
1.0,0.19130434782608696,1.0,0.7043478260869566,0.6434782608695652,0.6782608695652174,0.7130434782608696,0.6521739130434783,0.7304347826086957,0.7217391304347827,0.7739130434782608,0.7130434782608696,0.6782608695652174,0.16521739130434782
1.0,0.13043478260869565,1.0,0.7217391304347827,0.5652173913043478,0.6608695652173913,0.6869565217391305,0.6608695652173913,0.7217391304347827,0.6956521739130435,0.591304347826087,0.6782608695652174,0.7217391304347827,0.11304347826086956
1.0,0.12173913043478261,1.0,0.591304347826087,0.6521739130434783,0.6869565217391305,0.6347826086956522,0.6521739130434783,0.5391304347826087,0.6782608695652174,0.6608695652173913,0.7130434782608696,0.5826086956521739,0.06086956521739131
1.0,0.08695652173913043,1.0,0.5739130434782609,0.6173913043478261,0.6173913043478261,0.6347826086956522,0.6434782608695652,0.6782608695652174,0.6173913043478261,0.6521739130434783,0.6434782608695652,0.6086956521739131,0.0782608695652174
1.0,0.09565217391304348,1.0,0.6608695652173913,0.5826086956521739,0.5391304347826087,0.6782608695652174,0.6782608695652174,0.591304347826087,0.6869565217391305,0.6173913043478261,0.591304347826087,0.6086956521739131,0.05217391304347826
1.0,0.09565217391304348,1.0,0.6695652173913044,0.6347826086956522,0.591304347826087,0.591304347826087,0.5739130434782609,0.5826086956521739,0.5652173913043478,0.5739130434782609,0.5478260869565217,0.6086956521739131,0.017391304347826087
1.0,0.09565217391304348,1.0,0.5217391304347826,0.6086956521739131,0.591304347826087,0.4956521739130435,0.5565217391304348,0.5391304347826087,0.6695652173913044,0.5826086956521739,0.5652173913043478,0.48695652173913045,0.008695652173913044
1.0,0.09565217391304348,1.0,0.5391304347826087,0.5739130434782609,0.5739130434782609,0.5826086956521739,0.5391304347826087,0.5826086956521739,0.5043478260869565,0.6173913043478261,0.5130434782608696,0.5565217391304348,0.008695652173913044
